Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Sector
2021-02-10,WPP.L,757.8016357421875,811.2000122070312,827.0,808.5999755859375,824.2000122070312,18233088.0,Communication Service
2021-02-11,WPP.L,770.1326293945312,824.4000244140625,824.4000244140625,808.0,808.0,4273908.0,Communication Service
2021-02-12,WPP.L,770.8800048828125,825.2000122070312,826.4000244140625,812.7999877929688,812.7999877929688,1960938.0,Communication Service
2021-02-15,WPP.L,798.3446655273438,854.5999755859375,855.1099853515625,826.2000122070312,829.4000244140625,5156548.0,Communication Service
2021-02-16,WPP.L,782.0901489257812,837.2000122070312,858.531005859375,837.2000122070312,853.2000122070312,2440196.0,Communication Service
2021-02-17,WPP.L,775.9244995117188,830.5999755859375,842.7999877929688,827.4000244140625,837.2000122070312,2310616.0,Communication Service
2021-02-18,WPP.L,775.3640747070312,830.0,849.0,827.0,828.5999755859375,2943383.0,Communication Service
2021-02-19,WPP.L,787.3214111328125,842.7999877929688,843.0,827.0,833.4000244140625,3070289.0,Communication Service
2021-02-22,WPP.L,804.8839111328125,861.5999755859375,865.7999877929688,826.2000122070312,830.0,4629124.0,Communication Service
2021-02-23,WPP.L,809.5547485351562,866.5999755859375,871.7169799804688,847.0,860.7999877929688,4095774.0,Communication Service
2021-02-24,WPP.L,815.1597900390625,872.5999755859375,882.2000122070312,852.4000244140625,857.0,2926709.0,Communication Service
2021-02-25,WPP.L,810.3021240234375,867.4000244140625,879.5999755859375,865.5999755859375,877.4000244140625,2809861.0,Communication Service
2021-02-26,WPP.L,797.5973510742188,853.7999877929688,861.4000244140625,846.2000122070312,853.4000244140625,3872541.0,Communication Service
2021-03-01,WPP.L,816.093994140625,873.5999755859375,876.97998046875,863.0,867.5999755859375,2080764.0,Communication Service
2021-03-02,WPP.L,823.380615234375,881.4000244140625,887.5999755859375,869.4000244140625,869.4000244140625,3804742.0,Communication Service
2021-03-03,WPP.L,848.9769287109375,908.7999877929688,911.0,885.0,887.2000122070312,3407428.0,Communication Service
2021-03-04,WPP.L,831.4144287109375,890.0,907.4000244140625,886.2000122070312,897.2000122070312,3807197.0,Communication Service
2021-03-05,WPP.L,829.7329711914062,888.2000122070312,904.4000244140625,872.2000122070312,881.4000244140625,6601929.0,Communication Service
2021-03-08,WPP.L,861.494873046875,922.2000122070312,928.0,888.5999755859375,892.7999877929688,4334494.0,Communication Service
2021-03-09,WPP.L,850.2847900390625,910.2000122070312,918.0,899.0,917.5999755859375,5879857.0,Communication Service
2021-03-10,WPP.L,851.9662475585938,912.0,923.3629760742188,899.4000244140625,905.5999755859375,2595781.0,Communication Service
2021-03-11,WPP.L,854.021484375,914.2000122070312,936.2000122070312,901.2000122070312,911.4000244140625,5670667.0,Communication Service
2021-03-12,WPP.L,841.6903686523438,901.0,912.7999877929688,885.0,906.7999877929688,3511352.0,Communication Service
2021-03-15,WPP.L,845.2401733398438,904.7999877929688,916.5999755859375,898.7999877929688,898.7999877929688,2785213.0,Communication Service
2021-03-16,WPP.L,853.8345336914062,914.0,915.0,905.5999755859375,910.0,2123696.0,Communication Service
2021-03-17,WPP.L,860.3738403320312,921.0,922.7999877929688,906.5999755859375,908.7999877929688,2667674.0,Communication Service
2021-03-18,WPP.L,882.0466918945312,944.2000122070312,947.0,921.7999877929688,924.4000244140625,3994066.0,Communication Service
2021-03-19,WPP.L,874.0126953125,935.5999755859375,939.0,911.5999755859375,931.7999877929688,9972026.0,Communication Service
2021-03-22,WPP.L,861.494873046875,922.2000122070312,937.4000244140625,915.7999877929688,928.4000244140625,4915165.0,Communication Service
2021-03-23,WPP.L,854.5819091796875,914.7999877929688,926.2000122070312,908.5999755859375,914.4000244140625,2604344.0,Communication Service
2021-03-24,WPP.L,868.2208862304688,929.4000244140625,931.5999755859375,903.7999877929688,906.4000244140625,2881967.0,Communication Service
2021-03-25,WPP.L,863.3631591796875,924.2000122070312,930.052001953125,909.9039916992188,920.0,3942179.0,Communication Service
2021-03-26,WPP.L,868.7814331054688,930.0,936.7999877929688,925.7999877929688,931.7999877929688,2126466.0,Communication Service
2021-03-29,WPP.L,869.155029296875,930.4000244140625,936.7999877929688,919.7999877929688,925.4000244140625,3352644.0,Communication Service
2021-03-30,WPP.L,885.0360107421875,947.4000244140625,950.2899780273438,932.0,937.2000122070312,3370768.0,Communication Service
2021-03-31,WPP.L,860.0001831054688,920.5999755859375,947.7999877929688,920.5999755859375,941.7999877929688,4478352.0,Communication Service
2021-04-01,WPP.L,872.5181274414062,934.0,937.7999877929688,921.2000122070312,926.5999755859375,1840977.0,Communication Service
2021-04-06,WPP.L,880.1783447265625,942.2000122070312,951.5999755859375,932.2000122070312,943.7999877929688,2133662.0,Communication Service
2021-04-07,WPP.L,884.662353515625,947.0,954.7999877929688,943.7999877929688,947.0,2340277.0,Communication Service
2021-04-08,WPP.L,887.6516723632812,950.2000122070312,953.2000122070312,940.2000122070312,948.0,6403463.0,Communication Service
2021-04-09,WPP.L,881.486083984375,943.5999755859375,953.7999877929688,942.0,947.5999755859375,2333967.0,Communication Service
2021-04-12,WPP.L,877.7493896484375,939.5999755859375,948.4000244140625,932.0,941.0,3069961.0,Communication Service
2021-04-13,WPP.L,888.5858764648438,951.2000122070312,954.2000122070312,936.5999755859375,936.5999755859375,2922116.0,Communication Service
2021-04-14,WPP.L,899.4222412109375,962.7999877929688,968.2000122070312,942.5999755859375,949.2000122070312,2403067.0,Communication Service
2021-04-15,WPP.L,903.7195434570312,967.4000244140625,976.2000122070312,957.0,971.0,3102295.0,Communication Service
2021-04-16,WPP.L,913.6217041015625,978.0,985.0,966.2000122070312,970.2000122070312,5955716.0,Communication Service
2021-04-19,WPP.L,911.0060424804688,975.2000122070312,983.6320190429688,971.7999877929688,975.4000244140625,4966946.0,Communication Service
2021-04-20,WPP.L,879.8046264648438,941.7999877929688,975.2000122070312,941.4000244140625,975.2000122070312,3978541.0,Communication Service
2021-04-21,WPP.L,884.662353515625,947.0,956.0,942.2000122070312,946.2000122070312,3064398.0,Communication Service
2021-04-22,WPP.L,889.7069091796875,952.4000244140625,958.0,940.0,958.0,1905342.0,Communication Service
2021-04-23,WPP.L,904.0931396484375,967.7999877929688,967.7999877929688,946.2000122070312,946.2000122070312,2492377.0,Communication Service
2021-04-26,WPP.L,903.90625,967.5999755859375,973.7999877929688,959.5999755859375,966.5999755859375,2242521.0,Communication Service
2021-04-27,WPP.L,888.3989868164062,951.0,970.4000244140625,943.0,964.7999877929688,3346971.0,Communication Service
2021-04-28,WPP.L,926.3264770507812,991.5999755859375,995.0,961.0,961.0,6113352.0,Communication Service
2021-04-29,WPP.L,916.7979736328125,981.4000244140625,1000.0050048828125,980.7999877929688,998.0,2507954.0,Communication Service
2021-04-30,WPP.L,911.379638671875,975.5999755859375,994.2000122070312,974.2000122070312,982.4000244140625,2888398.0,Communication Service
2021-05-04,WPP.L,907.829833984375,971.7999877929688,993.447021484375,968.0,986.7999877929688,2753384.0,Communication Service
2021-05-05,WPP.L,932.3052368164062,998.0,1001.5,967.166015625,968.4000244140625,2969826.0,Communication Service
2021-05-06,WPP.L,911.940185546875,976.2000122070312,998.4000244140625,969.2000122070312,997.5999755859375,3170084.0,Communication Service
2021-05-07,WPP.L,924.64501953125,989.7999877929688,990.0,977.7999877929688,983.0,1774756.0,Communication Service
2021-05-10,WPP.L,926.1396484375,991.4000244140625,993.7999877929688,980.4000244140625,989.0,1642768.0,Communication Service
2021-05-11,WPP.L,894.7514038085938,957.7999877929688,982.2000122070312,951.5999755859375,973.4000244140625,2420379.0,Communication Service
2021-05-12,WPP.L,903.7195434570312,967.4000244140625,970.2000122070312,955.7999877929688,957.0,1443854.0,Communication Service
2021-05-13,WPP.L,898.6749877929688,962.0,969.0,940.0750122070312,950.0,1896480.0,Communication Service
2021-05-14,WPP.L,917.1715087890625,981.7999877929688,985.7999877929688,967.7999877929688,971.5999755859375,1539814.0,Communication Service
2021-05-17,WPP.L,907.6429443359375,971.5999755859375,987.7999877929688,969.4000244140625,979.0,2423830.0,Communication Service
2021-05-18,WPP.L,915.4900512695312,980.0,985.0,975.2000122070312,983.5999755859375,1725286.0,Communication Service
2021-05-19,WPP.L,900.3565063476562,963.7999877929688,972.3400268554688,951.2000122070312,970.0,2061959.0,Communication Service
2021-05-20,WPP.L,912.5006713867188,976.7999877929688,979.4000244140625,968.5999755859375,974.7999877929688,2228207.0,Communication Service
2021-05-21,WPP.L,910.2586669921875,974.4000244140625,981.6220092773438,968.5999755859375,975.0,2572973.0,Communication Service
