Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Sector
2021-02-10,BP.L,236.0181427001953,259.1000061035156,263.45001220703125,254.0,262.54998779296875,71473243.0,Energy
2021-02-11,BP.L,234.8339080810547,257.79998779296875,260.5,255.25,259.3999938964844,64183771.0,Energy
2021-02-12,BP.L,238.47756958007812,261.79998779296875,262.04998779296875,254.75,256.8500061035156,36714525.0,Energy
2021-02-15,BP.L,254.0542449951172,278.8999938964844,279.45001220703125,261.79998779296875,266.04998779296875,102213508.0,Energy
2021-02-16,BP.L,253.41664123535156,278.20001220703125,284.54998779296875,275.29998779296875,281.0,94624303.0,Energy
2021-02-17,BP.L,255.60281372070312,280.6000061035156,287.6000061035156,275.97698974609375,280.5,69601073.0,Energy
2021-02-18,BP.L,248.7410888671875,269.3999938964844,281.3909912109375,268.5,280.29998779296875,59756797.0,Energy
2021-02-19,BP.L,251.4649200439453,272.3500061035156,273.54998779296875,263.8999938964844,265.3999938964844,84957417.0,Energy
2021-02-22,BP.L,258.4820861816406,279.95001220703125,281.95001220703125,268.70001220703125,273.1000061035156,76247048.0,Energy
2021-02-23,BP.L,261.75982666015625,283.5,291.45001220703125,276.8500061035156,287.25,113795489.0,Energy
2021-02-24,BP.L,275.88653564453125,298.79998779296875,299.3999938964844,282.3890075683594,284.0,93109121.0,Energy
2021-02-25,BP.L,281.1955871582031,304.54998779296875,308.79998779296875,300.1000061035156,300.1000061035156,81321149.0,Energy
2021-02-26,BP.L,269.377197265625,291.75,300.8500061035156,289.04998779296875,300.0,85542566.0,Energy
2021-03-01,BP.L,274.7324523925781,297.54998779296875,299.95001220703125,294.0,298.1000061035156,42542178.0,Energy
2021-03-02,BP.L,273.8552551269531,296.6000061035156,299.25,289.70001220703125,291.79998779296875,42466979.0,Energy
2021-03-03,BP.L,281.5187683105469,304.8999938964844,304.8999938964844,296.29998779296875,299.75,52751425.0,Energy
2021-03-04,BP.L,289.0899963378906,313.1000061035156,314.45001220703125,300.0870056152344,305.0,59360830.0,Energy
2021-03-05,BP.L,294.35284423828125,318.79998779296875,326.45001220703125,311.6910095214844,313.1000061035156,79113852.0,Energy
2021-03-08,BP.L,294.2143859863281,318.6499938964844,324.5610046386719,312.5,323.0,54714912.0,Energy
